 0.010793361583916077 0.0 0.9999417499763268 0.017614007139153273
 0.05656256046970453 0.0 0.9983990568670981 0.04060142980038622
 0.1374255547900275 0.0 0.9905120983060496 0.06267204833410944
 0.25003312796205107 0.0 0.968237282344319 0.08327674157670467
 0.38800028546857557 0.0 0.9216592529109139 0.10193011981724026
 0.5410503405047135 0.0 0.840990207457693 0.11819453196151825
 0.6949341471894942 0.0 0.7190733836473232 0.13168863844917653
 0.8325970745894428 0.0 0.5538791487184744 0.14209610931838187
 0.9366677479795424 0.0 0.35021925974299645 0.14917298647260366
 0.9927837648082578 0.0 0.1199182902360682 0.15275338713072578
 0.9927837648082578 0.0 -0.11991829023606808 0.15275338713072578
 0.9366677479795424 0.0 -0.35021925974299634 0.14917298647260366
 0.8325970745894429 0.0 -0.5538791487184743 0.14209610931838187
 0.6949341471894943 0.0 -0.7190733836473231 0.13168863844917653
 0.5410503405047137 0.0 -0.8409902074576929 0.11819453196151825
 0.3880002854685759 0.0 -0.9216592529109137 0.10193011981724026
 0.2500331279620514 0.0 -0.9682372823443189 0.08327674157670467
 0.13742555479002783 0.0 -0.9905120983060495 0.06267204833410944
 0.056562560469704655 0.0 -0.9983990568670981 0.04060142980038622
 0.010793361583915978 0.0 -0.9999417499763268 0.017614007139153273
 0.010653590386150323 0.0017313769564369214 0.9999417499763268 0.017614007139153273
 0.055830090167094684 0.00907327277353982 0.9983990568670981 0.04060142980038622
 0.1356459299486575 0.022044609266456613 0.9905120983060496 0.06267204833410944
 0.24679526462312137 0.040108134313264876 0.968237282344319 0.08327674157670467
 0.3829757836753427 0.062239622765190815 0.9216592529109139 0.10193011981724026
 0.5340438806955096 0.0867905781288884 0.840990207457693 0.11819453196151825
 0.6859349324994443 0.11147527666246203 0.7190733836473232 0.13168863844917653
 0.8218151611450674 0.13355796317331664 0.5538791487184744 0.14209610931838187
 0.9245381466476698 0.15025207319155215 0.35021925974299645 0.14917298647260366
 0.9799274757966467 0.159253715327682 0.1199182902360682 0.15275338713072578
 0.9799274757966467 0.159253715327682 -0.11991829023606808 0.15275338713072578
 0.9245381466476698 0.15025207319155215 -0.35021925974299634 0.14917298647260366
 0.8218151611450675 0.13355796317331664 -0.5538791487184743 0.14209610931838187
 0.6859349324994444 0.11147527666246204 -0.7190733836473231 0.13168863844917653
 0.5340438806955098 0.08679057812888842 -0.8409902074576929 0.11819453196151825
 0.382975783675343 0.06223962276519087 -0.9216592529109137 0.10193011981724026
 0.2467952646231217 0.040108134313264925 -0.9682372823443189 0.08327674157670467
 0.13564592994865785 0.02204460926645667 -0.9905120983060495 0.06267204833410944
 0.05583009016709481 0.009073272773539838 -0.9983990568670981 0.04060142980038622
 0.010653590386150224 0.0017313769564369056 -0.9999417499763268 0.017614007139153273
 0.010237896793456762 0.0034179121591525873 0.9999417499763268 0.017614007139153273
 0.0536516498553538 0.017911552548215807 0.9983990568670981 0.04060142980038622
 0.13035314677314516 0.04351827473241234 0.9905120983060496 0.06267204833410944
 0.23716553356603925 0.07917748901564957 0.968237282344319 0.08327674157670467
 0.3680324102528394 0.12286727199373244 0.9216592529109139 0.10193011981724026
 0.5132059648966324 0.17133332587323116 0.840990207457693 0.11819453196151825
 0.6591703633626967 0.2200634022146343 0.7190733836473232 0.13168863844917653
 0.7897486667066721 0.26365684525521377 0.5538791487184744 0.14209610931838187
 0.8884634929551608 0.2966126966112249 0.35021925974299645 0.14917298647260366
 0.9416915798941166 0.3143828430805039 0.1199182902360682 0.15275338713072578
 0.9416915798941166 0.3143828430805039 -0.11991829023606808 0.15275338713072578
 0.8884634929551608 0.2966126966112249 -0.35021925974299634 0.14917298647260366
 0.7897486667066722 0.2636568452552138 -0.5538791487184743 0.14209610931838187
 0.6591703633626969 0.22006340221463436 -0.7190733836473231 0.13168863844917653
 0.5132059648966326 0.17133332587323125 -0.8409902074576929 0.11819453196151825
 0.3680324102528397 0.12286727199373254 -0.9216592529109137 0.10193011981724026
 0.23716553356603956 0.07917748901564967 -0.9682372823443189 0.08327674157670467
 0.1303531467731455 0.043518274732412446 -0.9905120983060495 0.06267204833410944
 0.053651649855353915 0.017911552548215845 -0.9983990568670981 0.04060142980038622
 0.010237896793456668 0.003417912159152556 -0.9999417499763268 0.017614007139153273
 0.009557047051532364 0.005015925232292833 0.9999417499763268 0.017614007139153273
 0.05008365999427393 0.02628593252039856 0.9983990568670981 0.04060142980038622
 0.12168428556756519 0.06386483974189629 0.9905120983060496 0.06267204833410944
 0.22139333976691822 0.11619618834254984 0.968237282344319 0.08327674157670467
 0.3435571907233158 0.18031272341684415 0.9216592529109139 0.10193011981724026
 0.4790762841816195 0.2514386304747115 0.840990207457693 0.11819453196151825
 0.6153336280611124 0.3229520012434329 0.7190733836473232 0.13168863844917653
 0.7372280966364572 0.38692715353756796 0.5538791487184744 0.14209610931838187
 0.8293781014835081 0.43529120699214613 0.35021925974299645 0.14917298647260366
 0.879066366720151 0.4613696203352482 0.1199182902360682 0.15275338713072578
