name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 19894497, 30000001914
Euler 3D: default, true, 2304612, 30000006021
SWE 2: Compiled, true, 86190203, 30000001393
SWE 1: Default SWE, true, 7606905, 30000003171
Kernel 1: Base Euler, true, 10986299, 30000003185
Kernel 2: Basic Inline, true, 40751111, 30000000921
Kernel 3: Compiled, true, 94615410, 30000001169
