name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 11284574, 30000004946
Euler 3D: default, true, 1736814, 30000001621
SWE 2: Compiled, true, 58939136, 30000001659
SWE 1: Default SWE, true, 5748375, 30000004083
Kernel 1: Base Euler, true, 8269431, 30000004174
Kernel 2: Basic Inline, true, 28415262, 30000003092
Kernel 3: Compiled, true, 71925452, 30000002341
