name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 4810428, 30000001909
Euler 3D: default, true, 2478878, 30000004297
SWE 2: Compiled, true, 43889579, 30000001498
SWE 1: Default SWE, true, 7438935, 30000004463
Kernel 1: Base Euler, true, 10585551, 30000003953
Kernel 2: Basic Inline, true, 37307964, 30000001869
Kernel 3: Compiled, true, 35942438, 30000001092
