name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 6417543, 40000006520
Euler 3D: default, true, 3307517, 40000005197
SWE 2: Compiled, true, 58536290, 40000001566
SWE 1: Default SWE, true, 10074166, 40000004757
Kernel 1: Base Euler, true, 14144013, 40000003154
Kernel 2: Basic Inline, true, 50013220, 40000001993
Kernel 3: Compiled, true, 48117777, 40000001635
