name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 12888236, 20000003970
Euler 3D: default, true, 1350235, 20000009279
SWE 2: Compiled, true, 51669568, 20000002868
SWE 1: Default SWE, true, 4628953, 20000003899
Kernel 1: Base Euler, true, 6609274, 20000002567
Kernel 2: Basic Inline, true, 23621970, 20000002978
Kernel 3: Compiled, true, 53321560, 20000002247
