name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 25708963, 40000003671
Euler 3D: default, true, 2696224, 40000003969
SWE 2: Compiled, true, 103019681, 40000002115
SWE 1: Default SWE, true, 9157460, 40000004640
Kernel 1: Base Euler, true, 12941811, 40000004811
Kernel 2: Basic Inline, true, 47440224, 40000002596
Kernel 3: Compiled, true, 106900915, 40000003177
