name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 19327164, 30000005314
Euler 3D: default, true, 1998848, 30000005494
SWE 2: Compiled, true, 76873612, 30000003138
SWE 1: Default SWE, true, 6879791, 30000004842
Kernel 1: Base Euler, true, 9821284, 30000003981
Kernel 2: Basic Inline, true, 35438703, 30000002458
Kernel 3: Compiled, true, 79716333, 30000002287
