name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 32251283, 50000004386
Euler 3D: default, true, 3375013, 50000012642
SWE 2: Compiled, true, 129546451, 50000002544
SWE 1: Default SWE, true, 11666265, 50000005068
Kernel 1: Base Euler, true, 16414768, 50000004306
Kernel 2: Basic Inline, true, 59393463, 50000003033
Kernel 3: Compiled, true, 134217730, 50667616578
