name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 28931264, 50000002580
Euler 3D: default, true, 2507238, 50000003497
SWE 2: Compiled, true, 114556741, 50000001146
SWE 1: Default SWE, true, 7246409, 50000002703
Kernel 1: Base Euler, true, 7643383, 50000004223
Kernel 2: Basic Inline, true, 41580017, 50000001206
Kernel 3: Compiled, true, 135703013, 50000001537
