name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 11706689, 20000001834
Euler 3D: default, true, 975668, 20000014669
SWE 2: Compiled, true, 48838573, 20000000993
SWE 1: Default SWE, true, 3015829, 20000001036
Kernel 1: Base Euler, true, 3065295, 20000003517
Kernel 2: Basic Inline, true, 17152567, 20000001577
Kernel 3: Compiled, true, 53707719, 20000001340
