name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 17430485, 30000002337
Euler 3D: default, true, 1436187, 30000019762
SWE 2: Compiled, true, 66695201, 30000001177
SWE 1: Default SWE, true, 4503412, 30000001529
Kernel 1: Base Euler, true, 4609632, 30000003293
Kernel 2: Basic Inline, true, 25789261, 30000001381
Kernel 3: Compiled, true, 81905237, 30000001118
