name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 21631901, 40000002117
Euler 3D: default, true, 2092283, 40000011849
SWE 2: Compiled, true, 97017033, 40000001024
SWE 1: Default SWE, true, 6032247, 40000002008
Kernel 1: Base Euler, true, 6154247, 40000004327
Kernel 2: Basic Inline, true, 34254963, 40000001939
Kernel 3: Compiled, true, 108069730, 40000001412
