name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 19823569, 30000002345
Euler 3D: default, true, 2314946, 30000011561
SWE 2: Compiled, true, 84777255, 30000001262
SWE 1: Default SWE, true, 7521152, 30000003468
Kernel 1: Base Euler, true, 10929914, 30000002024
Kernel 2: Basic Inline, true, 40719576, 30000001132
Kernel 3: Compiled, true, 93558933, 30000001091
