name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 39805483, 60000002527
Euler 3D: default, true, 4617713, 60000002137
SWE 2: Compiled, true, 172489209, 60000000984
SWE 1: Default SWE, true, 15161283, 60000002988
Kernel 1: Base Euler, true, 21819934, 60000003048
Kernel 2: Basic Inline, true, 81877729, 60000001547
Kernel 3: Compiled, true, 189030515, 60000001305
