name, tests_passed, num_trials, total_time
Euler3D 2: Compiled, true, 26520537, 40000002206
Euler 3D: default, true, 3084355, 40000001052
SWE 2: Compiled, true, 115149204, 40000001693
SWE 1: Default SWE, true, 9855870, 40000003309
Kernel 1: Base Euler, true, 14549296, 40000002135
Kernel 2: Basic Inline, true, 54215683, 40000001254
Kernel 3: Compiled, true, 126084474, 40000000965
